매물명,성별전용,면적,보증금,월세,인실,만실,건물형태,방,화장실,층,전체면적,난방방식,승강기,주차,반려동물,흡연,조리도구,식기류,전자레인지,전기포트,에어컨,정수기,세탁기,식탁,청소기,신발장,냉장고,와이파이,커피포트,수납함,청소서비스,의자,분리수거함,가스레인지,토스터,TV,소파,다리미,커튼,소독,전신거울,빨래건조대,옷장,테라스,밥솥,스탠드,건조기,도로명주소
카페인하우스 사가정역점(남성전용층),남성전용,12㎡,76만원,38만원,2인실,X,빌라,5개,3개,3층,85㎡,개별난방,있음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울특별시 중랑구 사가정로54길 31
카페인하우스 사가정역점(남성전용층),남성전용,10㎡,96만원,48만원,1인실,X,빌라,5개,3개,3층,85㎡,개별난방,있음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울특별시 중랑구 사가정로54길 31
카페인하우스 사가정역점(남성전용층),남성전용,10㎡,96만원,48만원,1인실,X,빌라,5개,3개,3층,85㎡,개별난방,있음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울특별시 중랑구 사가정로54길 31
카페인하우스 사가정역점(남성전용층),남성전용,10㎡,96만원,48만원,1인실,X,빌라,5개,3개,3층,85㎡,개별난방,있음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울특별시 중랑구 사가정로54길 31
쉐어하우스 STAY 건대1호점,여성전용,10㎡,100만원,33만원,2인실,X,단독주택,3개,2개,1층,82㎡,개별난방,없음,불가능,불가능,불가능,O,X,O,X,X,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 광진구 광나루로28길 15-1
쉐어하우스 STAY 건대1호점,여성전용,14㎡,100만원,33만원,2인실,O,단독주택,3개,2개,1층,82㎡,개별난방,없음,불가능,불가능,불가능,O,X,O,X,X,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 광진구 광나루로28길 15-1
쉐어하우스 STAY 건대1호점,여성전용,10㎡,100만원,33만원,2인실,O,단독주택,3개,2개,1층,82㎡,개별난방,없음,불가능,불가능,불가능,O,X,O,X,X,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 광진구 광나루로28길 15-1
가가호호 쉐어하우스 관악점,남성전용,,80만원,38만원,1인실,X,빌라,3개,1개,,89.25㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,X,O,O,O,O,O,X,X,O,O,O,O,X,X,O,X,X,X,O,X,X,X,O,X,O,서울특별시 관악구 인헌길 82
가가호호 쉐어하우스 관악점,남성전용,,80만원,38만원,1인실,X,빌라,3개,1개,,89.25㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,X,O,O,O,O,O,X,X,O,O,O,O,X,X,O,X,X,X,O,X,X,X,O,X,O,서울특별시 관악구 인헌길 82
가가호호 쉐어하우스 관악점,남성전용,,70만원,33만원,2인실,X,빌라,3개,1개,,89.25㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,X,O,O,O,O,O,X,X,O,O,O,O,X,X,O,X,X,X,O,X,X,X,O,X,O,서울특별시 관악구 인헌길 82
순 스테이 구로디지털단지 1호점,여성전용,6.6㎡,90만원,40만원,1인실,X,빌라,3개,1개,3층,66㎡,개별난방,없음,가능,불가능,불가능,X,X,X,X,O,X,X,X,O,O,X,O,X,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,X,서울특별시 구로구 디지털로35길 16
순 스테이 구로디지털단지 1호점,여성전용,6.6㎡,90만원,40만원,1인실,X,빌라,3개,1개,3층,66㎡,개별난방,없음,가능,불가능,불가능,X,X,X,X,O,X,X,X,O,O,X,O,X,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,X,서울특별시 구로구 디지털로35길 16
순 스테이 구로디지털단지 1호점,여성전용,16.5㎡,70만원,30만원,2인실,X,빌라,3개,1개,3층,66㎡,개별난방,없음,가능,불가능,불가능,X,X,X,X,O,X,X,X,O,O,X,O,X,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,X,서울특별시 구로구 디지털로35길 16
동거동락 19호 서울대입구점,여성전용,16.9㎡,94만원,43만원,2인실,O,빌라,4개,2개,,,개별난방,있음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 관악구 봉천로49길 37
동거동락 19호 서울대입구점,여성전용,8.1㎡,110만원,41만원,1인실,O,빌라,4개,2개,,,개별난방,있음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 관악구 봉천로49길 37
동거동락 19호 서울대입구점,여성전용,11.9㎡,117만원,54.5만원,1인실,O,빌라,4개,2개,,,개별난방,있음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 관악구 봉천로49길 37
동거동락 19호 서울대입구점,여성전용,8.5㎡,108만원,50만원,1인실,O,빌라,4개,2개,,,개별난방,있음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 관악구 봉천로49길 37
젤리 쉐어하우스 청담점,여성전용,11㎡,1000만원,44만원,1인실,X,빌라,3개,1개,,,개별난방,없음,불가능,가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 강남구 선릉로132길 3-6
젤리 쉐어하우스 청담점,여성전용,7㎡,600만원,43만원,1인실,X,빌라,3개,1개,,,개별난방,없음,불가능,가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 강남구 선릉로132길 3-6
젤리 쉐어하우스 청담점,여성전용,7㎡,600만원,43만원,1인실,X,빌라,3개,1개,,,개별난방,없음,불가능,가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 강남구 선릉로132길 3-6
바다 마포동집,여성전용,21㎡,60만원,29만원,4인실,X,아파트,5개,2개,,,알수없음,있음,가능,,불가능,O,O,O,O,O,O,O,X,X,X,O,O,X,X,X,X,X,O,O,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 마포구 삼개로 38
바다 마포동집,여성전용,10㎡,110만원,55만원,1인실,O,아파트,5개,2개,,,알수없음,있음,가능,,불가능,O,O,O,O,O,O,O,X,X,X,O,O,X,X,X,X,X,O,O,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 마포구 삼개로 38
바다 마포동집,여성전용,7㎡,102만원,51만원,1인실,X,아파트,5개,2개,,,알수없음,있음,가능,,불가능,O,O,O,O,O,O,O,X,X,X,O,O,X,X,X,X,X,O,O,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 마포구 삼개로 38
바다 마포동집,여성전용,10㎡,110만원,55만원,1인실,X,아파트,5개,2개,,,알수없음,있음,가능,,불가능,O,O,O,O,O,O,O,X,X,X,O,O,X,X,X,X,X,O,O,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 마포구 삼개로 38
바다 마포동집,여성전용,14㎡,88만원,44만원,2인실,O,아파트,5개,2개,,,알수없음,있음,가능,,불가능,O,O,O,O,O,O,O,X,X,X,O,O,X,X,X,X,X,O,O,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 마포구 삼개로 38
GROUND 쉐어하우스 강남,여성전용,16.5㎡,100만원,39만원,4인실,O,아파트,4개,2개,4층,140㎡,개별난방,있음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,X,O,O,X,X,X,X,O,X,O,X,X,O,X,X,X,X,O,X,X,O,X,O,서울특별시 강남구 강남대로146길 28
GROUND 쉐어하우스 강남,여성전용,13.2㎡,100만원,49만원,2인실,O,아파트,4개,2개,4층,140㎡,개별난방,있음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,X,O,O,X,X,X,X,O,X,O,X,X,O,X,X,X,X,O,X,X,O,X,O,서울특별시 강남구 강남대로146길 28
GROUND 쉐어하우스 강남,여성전용,11.6㎡,130만원,66만원,1인실,O,아파트,4개,2개,4층,140㎡,개별난방,있음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,X,O,O,X,X,X,X,O,X,O,X,X,O,X,X,X,X,O,X,X,O,X,O,서울특별시 강남구 강남대로146길 28
GROUND 쉐어하우스 강남,여성전용,11.2㎡,130만원,66만원,1인실,X,아파트,4개,2개,4층,140㎡,개별난방,있음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,X,O,O,X,X,X,X,O,X,O,X,X,O,X,X,X,X,O,X,X,O,X,O,서울특별시 강남구 강남대로146길 28
우주 51호점,여성전용,7㎡,90만원,37만원,2인실,O,아파트,4개,3개,,,개별난방,있음,가능,불가능,불가능,X,X,X,X,O,X,X,O,O,O,X,O,X,X,X,O,X,X,X,X,X,X,X,X,X,X,X,X,X,O,X,서울특별시 관악구 남부순환로226길 28
우주 51호점,여성전용,9㎡,88만원,36만원,3인실,X,아파트,4개,3개,,,개별난방,있음,가능,불가능,불가능,X,X,X,X,O,X,X,O,O,O,X,O,X,X,X,O,X,X,X,X,X,X,X,X,X,X,X,X,X,O,X,서울특별시 관악구 남부순환로226길 28
우주 51호점,여성전용,8㎡,94만원,39만원,2인실,O,아파트,4개,3개,,,개별난방,있음,가능,불가능,불가능,X,X,X,X,O,X,X,O,O,O,X,O,X,X,X,O,X,X,X,X,X,X,X,X,X,X,X,X,X,O,X,서울특별시 관악구 남부순환로226길 28
우주 51호점,여성전용,6㎡,104만원,44만원,1인실,X,아파트,4개,3개,,,개별난방,있음,가능,불가능,불가능,X,X,X,X,O,X,X,O,O,O,X,O,X,X,X,O,X,X,X,X,X,X,X,X,X,X,X,X,X,O,X,서울특별시 관악구 남부순환로226길 28
Sally's House 강남 서초파라곤,여성전용,6㎡,100만원,28만원,4인실,X,,4개,2개,6층,85㎡,개별난방,있음,가능,불가능,불가능,X,X,X,X,X,X,X,X,O,O,X,O,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,O,서울특별시 서초구 서초대로74길 29
Sally's House 강남 서초파라곤,여성전용,6㎡,100만원,26만원,4인실,X,,4개,2개,6층,85㎡,개별난방,있음,가능,불가능,불가능,X,X,X,X,X,X,X,X,O,O,X,O,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,O,서울특별시 서초구 서초대로74길 29
Sally's House 강남 서초파라곤,여성전용,6㎡,100만원,35만원,2인실,X,,4개,2개,6층,85㎡,개별난방,있음,가능,불가능,불가능,X,X,X,X,X,X,X,X,O,O,X,O,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,O,서울특별시 서초구 서초대로74길 29
Sally's House 강남 서초파라곤,여성전용,6㎡,100만원,35만원,2인실,X,,4개,2개,6층,85㎡,개별난방,있음,가능,불가능,불가능,X,X,X,X,X,X,X,X,O,O,X,O,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,O,서울특별시 서초구 서초대로74길 29
플레몬 쉐어하우스 22호점 (연남동),성별무관,13.2㎡,50만원,60만원,1인실,X,빌라,3개,1개,3층,70㎡,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,O,O,X,O,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,O,서울특별시 마포구 동교로50길 24
플레몬 쉐어하우스 22호점 (연남동),성별무관,13.2㎡,50만원,60만원,1인실,O,빌라,3개,1개,3층,70㎡,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,O,O,X,O,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,O,서울특별시 마포구 동교로50길 24
플레몬 쉐어하우스 22호점 (연남동),성별무관,9.9㎡,50만원,45만원,1인실,O,빌라,3개,1개,3층,70㎡,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,O,O,X,O,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,O,서울특별시 마포구 동교로50길 24
아띠 쉐어빌리지 소녀하우스,여성전용,60㎡,50만원,48만원,1인실,X,빌라,4개,1개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 성북구 동소문동6가 200-1번지
아띠 쉐어빌리지 소녀하우스,여성전용,60㎡,100만원,48만원,1인실,O,빌라,4개,1개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 성북구 동소문동6가 200-1번지
아띠 쉐어빌리지 소녀하우스,여성전용,50㎡,50만원,48만원,1인실,O,빌라,4개,1개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 성북구 동소문동6가 200-1번지
아띠 쉐어빌리지 소녀하우스,여성전용,,50만원,37만원,2인실,O,빌라,4개,1개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 성북구 동소문동6가 200-1번지
휴먼 경희대점,여성전용,2.5㎡,100만원,46만원,1인실,O,아파트,3개,1개,15층,85㎡,개별난방,있음,가능,불가능,불가능,X,X,X,X,O,X,X,X,O,X,X,O,X,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,X,서울특별시 동대문구 이문로1길 21
휴먼 경희대점,여성전용,3.4㎡,100만원,39만원,2인실,O,아파트,3개,1개,15층,85㎡,개별난방,있음,가능,불가능,불가능,X,X,X,X,O,X,X,X,O,X,X,O,X,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,X,서울특별시 동대문구 이문로1길 21
휴먼 경희대점,여성전용,5.5㎡,100만원,34만원,3인실,O,아파트,3개,1개,15층,85㎡,개별난방,있음,가능,불가능,불가능,X,X,X,X,O,X,X,X,O,X,X,O,X,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,X,서울특별시 동대문구 이문로1길 21
홈스케치 홍대2호점,여성전용,8㎡,96만원,48만원,1인실,X,빌라,7개,3개,4층,200㎡,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울 마포구 월드컵북로22길 7
홈스케치 홍대2호점,여성전용,7㎡,90만원,45만원,1인실,X,빌라,7개,3개,4층,200㎡,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울 마포구 월드컵북로22길 7
홈스케치 홍대2호점,여성전용,9㎡,100만원,50만원,1인실,O,빌라,7개,3개,4층,200㎡,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울 마포구 월드컵북로22길 7
홈스케치 홍대2호점,성별무관,8㎡,96만원,48만원,1인실,O,빌라,7개,3개,4층,200㎡,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울 마포구 월드컵북로22길 7
홈스케치 홍대2호점,성별무관,7㎡,90만원,45만원,1인실,X,빌라,7개,3개,4층,200㎡,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울 마포구 월드컵북로22길 7
홈스케치 홍대2호점,성별무관,7㎡,96만원,48만원,1인실,O,빌라,7개,3개,4층,200㎡,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울 마포구 월드컵북로22길 7
홈스케치 홍대2호점,성별무관,7㎡,90만원,45만원,1인실,O,빌라,7개,3개,4층,200㎡,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울 마포구 월드컵북로22길 7
소집 3호점,여성전용,13.2㎡,108만원,54만원,1인실,X,,3개,2개,13층,79.4㎡,개별난방,있음,알수없음,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,O,O,O,O,X,X,X,X,X,X,X,X,O,X,X,서울특별시 마포구 월드컵로 190
소집 3호점,여성전용,16.5㎡,90만원,45만원,2인실,X,,3개,2개,13층,79.4㎡,개별난방,있음,알수없음,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,O,O,O,O,X,X,X,X,X,X,X,X,O,X,X,서울특별시 마포구 월드컵로 190
소집 3호점,여성전용,19.8㎡,78만원,39만원,3인실,X,,3개,2개,13층,79.4㎡,개별난방,있음,알수없음,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,O,O,O,O,X,X,X,X,X,X,X,X,O,X,X,서울특별시 마포구 월드컵로 190
우주 23호점,여성전용,8㎡,92만원,46만원,2인실,X,아파트,3개,2개,,84.96㎡,개별난방,있음,가능,불가능,불가능,X,X,O,X,O,X,O,O,O,O,O,X,X,X,X,X,X,O,X,X,X,X,X,X,X,O,X,X,O,X,X,서울특별시 마포구 합정동 461-7번지
우주 23호점,여성전용,8㎡,106만원,53만원,1인실,X,아파트,3개,2개,,84.96㎡,개별난방,있음,가능,불가능,불가능,X,X,O,X,O,X,O,O,O,O,O,X,X,X,X,X,X,O,X,X,X,X,X,X,X,O,X,X,O,X,X,서울특별시 마포구 합정동 461-7번지
우주 23호점,여성전용,11㎡,70만원,35만원,4인실,X,아파트,3개,2개,,84.96㎡,개별난방,있음,가능,불가능,불가능,X,X,O,X,O,X,O,O,O,O,O,X,X,X,X,X,X,O,X,X,X,X,X,X,X,O,X,X,O,X,X,서울특별시 마포구 합정동 461-7번지
동네친구 5호점,여성전용,9.9㎡,80만원,40만원,1인실,X,빌라,3개,1개,,66.12㎡,개별난방,알수없음,알수없음,불가능,불가능,X,X,X,X,O,X,X,X,O,O,X,O,X,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,O,서울특별시 광진구 능동로16길 48
동네친구 5호점,여성전용,13.2㎡,76만원,38만원,2인실,X,빌라,3개,1개,,66.12㎡,개별난방,알수없음,알수없음,불가능,불가능,X,X,X,X,O,X,X,X,O,O,X,O,X,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,O,서울특별시 광진구 능동로16길 48
동네친구 5호점,여성전용,16.5㎡,72만원,36만원,3인실,X,빌라,3개,1개,,66.12㎡,개별난방,알수없음,알수없음,불가능,불가능,X,X,X,X,O,X,X,X,O,O,X,O,X,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,O,서울특별시 광진구 능동로16길 48
더 집 쉐어하우스 왕십리점,여성전용,,88만원,44만원,1인실,O,단독주택,3개,1개,1층,55㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,X,X,O,O,X,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,O,X,X,X,X,O,X,X,서울특별시 성동구 마조로1길 30
더 집 쉐어하우스 왕십리점,여성전용,,84만원,42만원,2인실,X,단독주택,3개,1개,1층,55㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,X,X,O,O,X,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,O,X,X,X,X,O,X,X,서울특별시 성동구 마조로1길 30
더 집 쉐어하우스 왕십리점,여성전용,,50만원,35만원,2인실,X,단독주택,3개,1개,1층,55㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,X,X,O,O,X,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,O,X,X,X,X,O,X,X,서울특별시 성동구 마조로1길 30
달램쉐어하우스 신대방점,여성전용,13.2㎡,300만원,20만원,2인실,O,빌라,3개,1개,4층,50㎡,개별난방,있음,불가능,가능,불가능,O,O,O,X,X,O,O,O,O,X,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울 관악구 관천로15길 114-4
달램쉐어하우스 신대방점,여성전용,13.2㎡,1000만원,27만원,1인실,X,빌라,3개,1개,4층,50㎡,개별난방,있음,불가능,가능,불가능,O,O,O,X,X,O,O,O,O,X,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울 관악구 관천로15길 114-4
달램쉐어하우스 신대방점,여성전용,10㎡,600만원,27만원,1인실,O,빌라,3개,1개,4층,50㎡,개별난방,있음,불가능,가능,불가능,O,O,O,X,X,O,O,O,O,X,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울 관악구 관천로15길 114-4
잠자리 낙성대역 : 20호점,여성전용,8.3㎡,94만원,47만원,1인실,X,빌라,4개,1개,2층,76.1㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,X,X,O,O,O,O,X,O,O,O,X,X,O,X,O,X,X,X,O,O,X,X,X,X,X,O,X,O,서울특별시 관악구 솔밭로2길 17-19
잠자리 낙성대역 : 20호점,여성전용,9.9㎡,98만원,49만원,1인실,X,빌라,4개,1개,2층,76.1㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,X,X,O,O,O,O,X,O,O,O,X,X,O,X,O,X,X,X,O,O,X,X,X,X,X,O,X,O,서울특별시 관악구 솔밭로2길 17-19
잠자리 낙성대역 : 20호점,여성전용,8.3㎡,94만원,47만원,1인실,X,빌라,4개,1개,2층,76.1㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,X,X,O,O,O,O,X,O,O,O,X,X,O,X,O,X,X,X,O,O,X,X,X,X,X,O,X,O,서울특별시 관악구 솔밭로2길 17-19
잠자리 낙성대역 : 20호점,여성전용,14.9㎡,78만원,39만원,2인실,X,빌라,4개,1개,2층,76.1㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,X,X,O,O,O,O,X,O,O,O,X,X,O,X,O,X,X,X,O,O,X,X,X,X,X,O,X,O,서울특별시 관악구 솔밭로2길 17-19
레몬 1호점 주안역점,여성전용,19㎡,56만원,28만원,2인실,X,빌라,3개,1개,3층,57.07㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,O,O,O,X,O,X,O,O,X,X,O,O,O,인천광역시 미추홀구 주안로47번길 5
레몬 1호점 주안역점,여성전용,23㎡,60만원,30만원,2인실,X,빌라,3개,1개,3층,57.07㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,O,O,O,X,O,X,O,O,X,X,O,O,O,인천광역시 미추홀구 주안로47번길 5
레몬 1호점 주안역점,여성전용,12㎡,64만원,32만원,1인실,X,빌라,3개,1개,3층,57.07㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,O,O,O,X,O,X,O,O,X,X,O,O,O,인천광역시 미추홀구 주안로47번길 5
플레몬 쉐어하우스 27호점(이태원동),성별무관,18㎡,55만원,55만원,1인실,O,빌라,2개,1개,1층,42㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,X,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울 용산구 보광로 104
플레몬 쉐어하우스 27호점(이태원동),성별무관,13㎡,45만원,45만원,1인실,O,빌라,2개,1개,1층,42㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,X,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울 용산구 보광로 104
우주 57호점,여성전용,12㎡,104만원,44만원,2인실,X,아파트,4개,2개,10층,223.78㎡,개별난방,있음,알수없음,불가능,불가능,O,O,X,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 동대문구 답십리동 524-1번지
우주 57호점,여성전용,21㎡,94만원,39만원,3인실,X,아파트,4개,2개,10층,223.78㎡,개별난방,있음,알수없음,불가능,불가능,O,O,X,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 동대문구 답십리동 524-1번지
우주 57호점,여성전용,13㎡,104만원,44만원,2인실,X,아파트,4개,2개,10층,223.78㎡,개별난방,있음,알수없음,불가능,불가능,O,O,X,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 동대문구 답십리동 524-1번지
우주 57호점,여성전용,7㎡,114만원,49만원,1인실,O,아파트,4개,2개,10층,223.78㎡,개별난방,있음,알수없음,불가능,불가능,O,O,X,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 동대문구 답십리동 524-1번지
애즈홈 쉐어하우스 2호점,여성전용,10㎡,100만원,50만원,1인실,O,빌라,3개,1개,4층,,개별난방,없음,알수없음,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,O,O,X,X,X,X,X,X,O,X,X,서울특별시 중구 소공로6가길 22
애즈홈 쉐어하우스 2호점,여성전용,7㎡,90만원,45만원,1인실,X,빌라,3개,1개,4층,,개별난방,없음,알수없음,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,O,O,X,X,X,X,X,X,O,X,X,서울특별시 중구 소공로6가길 22
애즈홈 쉐어하우스 2호점,여성전용,15㎡,80만원,40만원,2인실,X,빌라,3개,1개,4층,,개별난방,없음,알수없음,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,O,O,X,X,X,X,X,X,O,X,X,서울특별시 중구 소공로6가길 22
에이블하우스 회기8호점,여성전용,8.6㎡,300만원,54만원,1인실,O,아파트,3개,2개,1층,107㎡,개별난방,있음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,O,O,O,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 동대문구 이문로 136
에이블하우스 회기8호점,여성전용,11.5㎡,300만원,42만원,2인실,X,아파트,3개,2개,1층,107㎡,개별난방,있음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,O,O,O,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 동대문구 이문로 136
에이블하우스 회기8호점,여성전용,13.5㎡,300만원,48만원,2인실,O,아파트,3개,2개,1층,107㎡,개별난방,있음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,O,O,O,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 동대문구 이문로 136
